label,index,filename,mjd,x_star,y_star,flux
"StarA_(2534,3467)",190,V462_sloan_r_60.000secs_00000345_red.fits,60963.29983425926,2531.1664424909645,3463.3952472659835,1967.377737786828
"StarA_(2534,3467)",191,V462_sloan_r_60.000secs_00000346_red.fits,60963.300540578704,2536.0099834059106,3464.987978319315,2760.234364521633
"StarA_(2534,3467)",192,V462_sloan_r_60.000secs_00000347_red.fits,60963.301246793984,2673.5174393826815,3493.6940526607987,1452.9333318371018
"StarA_(2534,3467)",193,V462_sloan_r_60.000secs_00000348_red.fits,60963.301953368056,2534.2782093532073,3466.7082217708007,2244.224306620355
"StarA_(2534,3467)",194,V462_sloan_r_60.000secs_00000349_red.fits,60963.302659849534,2534.7288420945656,3466.0232062560885,2559.9403315979416
"StarA_(2534,3467)",195,V462_sloan_r_60.000secs_00000350_red.fits,60963.30337115741,2535.9793489998765,3465.0140561303047,2274.019283890766
"StarA_(2534,3467)",196,V462_sloan_r_60.000secs_00000351_red.fits,60963.30407787037,2536.1180451933137,3464.87823567493,2400.68114463613
"StarA_(2534,3467)",197,V462_sloan_r_60.000secs_00000352_red.fits,60963.30478431713,2526.827209053497,3469.0314738174566,2496.0921863585895
"StarA_(2534,3467)",198,V462_sloan_r_60.000secs_00000353_red.fits,60963.30549076389,2534.2272194341167,3466.896939641859,2738.4879205411266
"StarA_(2534,3467)",199,V462_sloan_r_60.000secs_00000354_red.fits,60963.30619724537,2534.9426590927787,3465.0059934837236,2313.863828070982
"StarA_(2534,3467)",200,V462_sloan_r_60.000secs_00000355_red.fits,60963.306903854165,2533.4838963027337,3464.5593395073206,2359.2432636847425
"StarA_(2534,3467)",201,V462_sloan_r_60.000secs_00000356_red.fits,60963.307610648146,2534.01907980854,3467.200185989457,2230.751998339574
"StarA_(2534,3467)",202,V462_sloan_r_60.000secs_00000357_red.fits,60963.308316979164,2536.130624380216,3465.17905228278,2401.1805257606443
"StarA_(2534,3467)",203,V462_sloan_r_60.000secs_00000358_red.fits,60963.30902300926,2536.5321385072334,3464.5548885975104,2593.774690875381
"StarA_(2534,3467)",204,V462_sloan_r_60.000secs_00000359_red.fits,60963.309729409724,2536.0074714280536,3465.015981120776,2739.077322973174
"StarA_(2534,3467)",205,V462_sloan_r_60.000secs_00000360_red.fits,60963.31043668981,2537.6422073633494,3469.0390959883766,2619.9627522782257
"StarA_(2534,3467)",206,V462_sloan_r_60.000secs_00000361_red.fits,60963.31114434028,2535.9838275568595,3465.022755453395,2132.798666944792
"StarA_(2534,3467)",207,V462_sloan_r_60.000secs_00000362_red.fits,60963.31185125,2535.8024584269397,3464.7302979582114,2666.0044460389654
"StarA_(2534,3467)",208,V462_sloan_r_60.000secs_00000363_red.fits,60963.312558680555,2535.7076849903815,3465.8389841787243,2713.5395441721403
"StarA_(2534,3467)",209,V462_sloan_r_60.000secs_00000364_red.fits,60963.31327802083,2628.69965242843,3448.833786506393,1130.9519351751646
"StarA_(2534,3467)",210,V462_sloan_r_60.000secs_00000365_red.fits,60963.31398726852,2534.4458727357064,3463.7477148916846,2514.3985153437825
"StarA_(2534,3467)",211,V462_sloan_r_60.000secs_00000366_red.fits,60963.31469409722,2535.5370417523927,3464.797879305363,2555.579874783911
"StarA_(2534,3467)",212,V462_sloan_r_60.000secs_00000367_red.fits,60963.31540099537,2536.0049868684173,3465.0046144204393,2261.999669532245
"StarA_(2534,3467)",213,V462_sloan_r_60.000secs_00000368_red.fits,60963.31610766204,2535.7988980458713,3464.9704689891664,2104.205510222589
"StarA_(2534,3467)",214,V462_sloan_r_60.000secs_00000369_red.fits,60963.31681430556,2533.6087688391094,3467.254504779392,2586.008162869184
"StarB_(478.75,786.03)",0,V462_sloan_r_60.000secs_00000155_red.fits,60963.165546689816,480.667181420306,787.4160500782041,89903.50862168029
"StarB_(478.75,786.03)",1,V462_sloan_r_60.000secs_00000156_red.fits,60963.16625267361,495.2259946127157,786.8725892680013,93037.48135630053
"StarB_(478.75,786.03)",2,V462_sloan_r_60.000secs_00000157_red.fits,60963.16695868056,506.14992071559806,790.4036449030314,77378.26481605228
"StarB_(478.75,786.03)",3,V462_sloan_r_60.000secs_00000158_red.fits,60963.167664733795,500.44569144675665,788.4297733743604,77742.1169371144
"StarB_(478.75,786.03)",4,V462_sloan_r_60.000secs_00000159_red.fits,60963.16837075231,487.60088851842454,789.4382801573441,91072.98181966793
"StarB_(478.75,786.03)",5,V462_sloan_r_60.000secs_00000160_red.fits,60963.16907733796,489.071133005822,788.7965632315988,85578.69779337588
"StarB_(478.75,786.03)",6,V462_sloan_r_60.000secs_00000161_red.fits,60963.169783969905,500.4768824760131,789.3143575647654,22291.041468949
"StarB_(478.75,786.03)",7,V462_sloan_r_60.000secs_00000162_red.fits,60963.17049039352,513.6860642270697,797.1645994744365,13477.592890695474
"StarB_(478.75,786.03)",8,V462_sloan_r_60.000secs_00000163_red.fits,60963.17119688657,520.0027843401306,792.4591765463452,17032.485174449837
"StarB_(478.75,786.03)",9,V462_sloan_r_60.000secs_00000164_red.fits,60963.171903055554,507.76887633582004,792.0919785340259,18218.69516410531
"StarB_(478.75,786.03)",10,V462_sloan_r_60.000secs_00000165_red.fits,60963.17260945602,502.1854928564818,794.9201491112465,25501.487234012795
"StarB_(478.75,786.03)",11,V462_sloan_r_60.000secs_00000166_red.fits,60963.1733150463,509.51972334242896,794.343273533973,39686.493266859674
"StarB_(478.75,786.03)",12,V462_sloan_r_60.000secs_00000167_red.fits,60963.174021666666,526.7071939990622,817.5945423969639,8078.231988511576
"StarB_(478.75,786.03)",13,V462_sloan_r_60.000secs_00000168_red.fits,60963.174730625,540.1871418514345,818.4677014708734,6731.825154175025
"StarB_(478.75,786.03)",14,V462_sloan_r_60.000secs_00000169_red.fits,60963.175437094906,525.5012490118252,929.6981974373625,1734.334981822989
"StarB_(478.75,786.03)",15,V462_sloan_r_60.000secs_00000170_red.fits,60963.176143171295,517.9428771266322,796.9643599176194,47845.87655968295
"StarB_(478.75,786.03)",16,V462_sloan_r_60.000secs_00000171_red.fits,60963.17684983796,518.9600643484641,796.4941871088281,40423.08376176561
"StarB_(478.75,786.03)",17,V462_sloan_r_60.000secs_00000172_red.fits,60963.177556030096,530.6029366902306,923.61406148574,1132.071530309501
"StarB_(478.75,786.03)",18,V462_sloan_r_60.000secs_00000173_red.fits,60963.178262800924,523.8593718433239,802.112676275625,11056.582606386546
"StarB_(478.75,786.03)",19,V462_sloan_r_60.000secs_00000174_red.fits,60963.17896923611,524.0248015324794,802.0209517335574,8880.75866133179
"StarB_(478.75,786.03)",20,V462_sloan_r_60.000secs_00000175_red.fits,60963.17967578704,525.9295830652654,809.8869212001881,20469.242166170563
"StarB_(478.75,786.03)",21,V462_sloan_r_60.000secs_00000176_red.fits,60963.180382210645,524.9825343965257,807.6859712136406,19902.04570508814
"StarB_(478.75,786.03)",22,V462_sloan_r_60.000secs_00000177_red.fits,60963.18108865741,524.1261921595122,807.1460938743517,16730.309525138204
"StarB_(478.75,786.03)",23,V462_sloan_r_60.000secs_00000178_red.fits,60963.181794502314,524.6686240328604,804.2442895282442,8537.908557250463
"StarB_(478.75,786.03)",24,V462_sloan_r_60.000secs_00000179_red.fits,60963.182501006944,526.9995201056828,799.0019194261879,3190.0153321399594
"StarB_(478.75,786.03)",25,V462_sloan_r_60.000secs_00000180_red.fits,60963.183207222224,524.044408233172,802.0021560631948,3655.5688435572138
"StarB_(478.75,786.03)",26,V462_sloan_r_60.000secs_00000181_red.fits,60963.18391393519,524.3516687909407,802.1359826122903,14930.62362498153
"StarB_(478.75,786.03)",27,V462_sloan_r_60.000secs_00000182_red.fits,60963.184622534725,524.0159126725497,802.008452482462,9351.502010832457
"StarB_(478.75,786.03)",28,V462_sloan_r_60.000secs_00000183_red.fits,60963.18532891203,523.9951947454731,801.993690808251,2990.7485918709535
"StarB_(478.75,786.03)",29,V462_sloan_r_60.000secs_00000184_red.fits,60963.18603505787,523.9954940597111,802.0013960578095,2524.7795397983587
"StarB_(478.75,786.03)",30,V462_sloan_r_60.000secs_00000185_red.fits,60963.18674136574,523.9861480271206,801.9987286913201,2101.394702358456
"StarB_(478.75,786.03)",31,V462_sloan_r_60.000secs_00000186_red.fits,60963.18744858796,525.1951964745109,806.6123314138507,2260.9335545252725
"StarB_(478.75,786.03)",32,V462_sloan_r_60.000secs_00000187_red.fits,60963.18815491898,523.9070722153712,801.690759037729,2320.5644682009347
"StarB_(478.75,786.03)",33,V462_sloan_r_60.000secs_00000188_red.fits,60963.18886112268,524.0098975955265,801.9911211913823,2479.0505973245486
"StarB_(478.75,786.03)",34,V462_sloan_r_60.000secs_00000189_red.fits,60963.18956741898,523.9099130857927,802.1398626397312,2013.9329560327049
"StarB_(478.75,786.03)",35,V462_sloan_r_60.000secs_00000190_red.fits,60963.19027400463,526.9996578293258,799.00420350521,2398.089853200378
"StarB_(478.75,786.03)",36,V462_sloan_r_60.000secs_00000191_red.fits,60963.19098060185,524.0103072418159,801.9992810388627,1603.338260960114
"StarB_(478.75,786.03)",37,V462_sloan_r_60.000secs_00000192_red.fits,60963.191686736114,527.0017957482518,798.9962121421315,2207.1772335238024
"StarB_(478.75,786.03)",38,V462_sloan_r_60.000secs_00000193_red.fits,60963.192393495374,523.9911048773632,801.978452070323,1953.9414411556495
"StarB_(478.75,786.03)",39,V462_sloan_r_60.000secs_00000194_red.fits,60963.1931002662,524.0522266223271,802.1755720609474,2212.38560771024
"StarB_(478.75,786.03)",40,V462_sloan_r_60.000secs_00000195_red.fits,60963.19380664352,524.0183901389445,802.054063370982,2095.1918824679906
"StarB_(478.75,786.03)",41,V462_sloan_r_60.000secs_00000196_red.fits,60963.194516145835,524.0192757443045,802.0080527734176,2154.9332115470056
"StarB_(478.75,786.03)",42,V462_sloan_r_60.000secs_00000197_red.fits,60963.19522284722,524.0433488185321,802.143807040807,1569.3993052742094
"StarB_(478.75,786.03)",43,V462_sloan_r_60.000secs_00000198_red.fits,60963.19592976852,518.8505178299481,756.9518770197208,2797.205254985277
"StarB_(478.75,786.03)",44,V462_sloan_r_60.000secs_00000199_red.fits,60963.19663625,488.8584888392364,834.4463506811744,3770.7781936113597
"StarB_(478.75,786.03)",45,V462_sloan_r_60.000secs_00000200_red.fits,60963.197342824074,525.1419812326784,807.5848785492121,1623.9496958434179
"StarB_(478.75,786.03)",46,V462_sloan_r_60.000secs_00000201_red.fits,60963.19804909722,523.9183347378406,802.2327166213631,1587.7864034429113
"StarB_(478.75,786.03)",47,V462_sloan_r_60.000secs_00000202_red.fits,60963.19875592593,524.7140235470022,804.3183290693344,1775.4151027197531
"StarB_(478.75,786.03)",48,V462_sloan_r_60.000secs_00000203_red.fits,60963.19946261574,524.6540786185711,804.165271431935,2110.6780016513035
"StarB_(478.75,786.03)",49,V462_sloan_r_60.000secs_00000204_red.fits,60963.200168668984,523.977719523325,801.9841539364539,2053.903874279302
"StarB_(478.75,786.03)",50,V462_sloan_r_60.000secs_00000205_red.fits,60963.20087521991,524.0682223093313,802.0187251937487,1844.8428808229505
"StarB_(478.75,786.03)",51,V462_sloan_r_60.000secs_00000206_red.fits,60963.20158155093,524.0222237351351,802.0811033849776,1954.2583778117018
"StarB_(478.75,786.03)",52,V462_sloan_r_60.000secs_00000207_red.fits,60963.20228828704,524.0183422790379,802.0306816516783,2299.210521406869
"StarB_(478.75,786.03)",53,V462_sloan_r_60.000secs_00000208_red.fits,60963.202994467596,524.0137122167197,801.9962045994548,2112.572814078804
"StarB_(478.75,786.03)",54,V462_sloan_r_60.000secs_00000209_red.fits,60963.20370106481,527.0016263821324,798.995108885798,2044.2480213333818
"StarB_(478.75,786.03)",55,V462_sloan_r_60.000secs_00000210_red.fits,60963.20441232639,524.0322687778282,802.1239534739702,1945.5569809618673
"StarB_(478.75,786.03)",56,V462_sloan_r_60.000secs_00000211_red.fits,60963.20511847222,525.0239404229371,805.4007735465276,1935.118515477391
"StarB_(478.75,786.03)",57,V462_sloan_r_60.000secs_00000212_red.fits,60963.20582509259,524.0037775061476,802.0049811969822,1724.920306603322
"StarB_(478.75,786.03)",58,V462_sloan_r_60.000secs_00000213_red.fits,60963.20653119213,524.858073300141,805.3281774761043,1931.0049905308801
"StarB_(478.75,786.03)",59,V462_sloan_r_60.000secs_00000214_red.fits,60963.207237800925,527.01202378232,798.9971876779797,1968.359202891283
"StarB_(478.75,786.03)",60,V462_sloan_r_60.000secs_00000215_red.fits,60963.20794392361,525.111031166347,806.0008115987592,2080.764346902197
"StarB_(478.75,786.03)",61,V462_sloan_r_60.000secs_00000216_red.fits,60963.20865112269,525.0111287542918,805.2882508764799,2468.8424717019498
"StarB_(478.75,786.03)",62,V462_sloan_r_60.000secs_00000217_red.fits,60963.209357719905,524.0105467681688,802.0035840684321,2194.4265163354603
"StarB_(478.75,786.03)",63,V462_sloan_r_60.000secs_00000218_red.fits,60963.21006454861,524.0293028349373,802.0537998397918,1974.8835310765216
"StarB_(478.75,786.03)",64,V462_sloan_r_60.000secs_00000219_red.fits,60963.210771261576,523.9965537514537,802.0038711312699,1899.042539678618
"StarB_(478.75,786.03)",65,V462_sloan_r_60.000secs_00000220_red.fits,60963.211477592595,523.8271501165119,802.3175799864603,2172.2175673188076
"StarB_(478.75,786.03)",66,V462_sloan_r_60.000secs_00000221_red.fits,60963.21218416667,523.9919453095702,801.9911544897973,2484.779062598929
"StarB_(478.75,786.03)",67,V462_sloan_r_60.000secs_00000222_red.fits,60963.21289076389,523.8596467656498,802.3486031374198,2558.032240338781
"StarB_(478.75,786.03)",68,V462_sloan_r_60.000secs_00000223_red.fits,60963.21359712963,523.9543992388255,802.2731152790742,2046.0013389971436
"StarB_(478.75,786.03)",69,V462_sloan_r_60.000secs_00000224_red.fits,60963.21430807871,525.0066935124867,805.6051331433662,1702.4185630514203
"StarB_(478.75,786.03)",70,V462_sloan_r_60.000secs_00000225_red.fits,60963.21501450231,453.0805582412142,772.4719789229279,9930.341464076055
"StarB_(478.75,786.03)",71,V462_sloan_r_60.000secs_00000226_red.fits,60963.215721423614,527.000466417168,799.0049509775906,2039.4259186697464
"StarB_(478.75,786.03)",72,V462_sloan_r_60.000secs_00000227_red.fits,60963.216428125,526.9987965029945,799.0058201268481,1971.4193675098477
"StarB_(478.75,786.03)",73,V462_sloan_r_60.000secs_00000228_red.fits,60963.217134467595,527.003457598469,799.0120863407061,2227.566999570592
"StarB_(478.75,786.03)",74,V462_sloan_r_60.000secs_00000229_red.fits,60963.217841226855,523.9957956631619,801.992796602525,2226.480527437561
"StarB_(478.75,786.03)",75,V462_sloan_r_60.000secs_00000230_red.fits,60963.2185471412,523.9934112335361,802.0195027488937,2153.574366994695
"StarB_(478.75,786.03)",76,V462_sloan_r_60.000secs_00000231_red.fits,60963.21925346065,527.0087638723809,798.9894544450686,1827.8825543238918
"StarB_(478.75,786.03)",77,V462_sloan_r_60.000secs_00000232_red.fits,60963.21996016204,524.0002276211492,801.995018811548,2332.999388938181
"StarB_(478.75,786.03)",78,V462_sloan_r_60.000secs_00000233_red.fits,60963.22066655093,525.0985185482467,807.1826533323514,1772.4406722765489
"StarB_(478.75,786.03)",79,V462_sloan_r_60.000secs_00000234_red.fits,60963.221373148146,523.9900757035689,802.0011923060312,1830.5102950418461
"StarB_(478.75,786.03)",80,V462_sloan_r_60.000secs_00000235_red.fits,60963.222080196756,527.002581621986,798.9978730008128,2001.5180637272215
"StarB_(478.75,786.03)",81,V462_sloan_r_60.000secs_00000236_red.fits,60963.222786736114,524.0225777777919,802.0245285119715,1794.0004140384463
"StarB_(478.75,786.03)",82,V462_sloan_r_60.000secs_00000237_red.fits,60963.22349325231,524.0150621298285,802.0006469735738,2456.4158350481275
"StarB_(478.75,786.03)",83,V462_sloan_r_60.000secs_00000238_red.fits,60963.224203784725,524.0049944508504,802.0131105180726,1540.2623643326956
"StarB_(478.75,786.03)",84,V462_sloan_r_60.000secs_00000239_red.fits,60963.22491053241,490.18710399548064,782.6434719664625,2146.5588019480574
"StarB_(478.75,786.03)",85,V462_sloan_r_60.000secs_00000240_red.fits,60963.22561663194,526.9961477344596,798.9974790060636,2115.399152991663
"StarB_(478.75,786.03)",86,V462_sloan_r_60.000secs_00000241_red.fits,60963.22632314815,523.7230915186163,804.0669944321065,1975.198319142316
"StarB_(478.75,786.03)",87,V462_sloan_r_60.000secs_00000242_red.fits,60963.22702961806,458.3865307845187,757.1312211333849,3120.6016300328556
"StarB_(478.75,786.03)",88,V462_sloan_r_60.000secs_00000243_red.fits,60963.22773584491,524.9979238930332,801.0068496017965,2703.3097794739615
"StarB_(478.75,786.03)",89,V462_sloan_r_60.000secs_00000244_red.fits,60963.22844239583,525.0521626130161,805.9146017408066,2216.4184451773845
"StarB_(478.75,786.03)",90,V462_sloan_r_60.000secs_00000245_red.fits,60963.229149479164,527.0059112240864,799.0022467294573,1996.0496204445617
"StarB_(478.75,786.03)",91,V462_sloan_r_60.000secs_00000246_red.fits,60963.22985577546,523.994011653817,801.9964581652778,1779.4500552332129
"StarB_(478.75,786.03)",92,V462_sloan_r_60.000secs_00000247_red.fits,60963.23056261574,526.9850925232877,799.0042141562383,2110.6305783675502
"StarB_(478.75,786.03)",93,V462_sloan_r_60.000secs_00000248_red.fits,60963.23126880787,523.9923837528071,802.0046454770663,2214.276339258757
"StarB_(478.75,786.03)",94,V462_sloan_r_60.000secs_00000249_red.fits,60963.23197487269,478.5816462257143,757.70835470241,3843.674000572781
"StarB_(478.75,786.03)",95,V462_sloan_r_60.000secs_00000250_red.fits,60963.232681875,523.9671754729568,801.9571215267224,2406.2980033861527
"StarB_(478.75,786.03)",96,V462_sloan_r_60.000secs_00000251_red.fits,60963.233388402776,523.5862898833225,803.0051569581328,2190.4825316133874
"StarB_(478.75,786.03)",97,V462_sloan_r_60.000secs_00000252_red.fits,60963.23410043981,523.8986333399877,802.1726603059005,2228.3097618668185
"StarB_(478.75,786.03)",98,V462_sloan_r_60.000secs_00000253_red.fits,60963.23480666667,526.9975460943654,799.0050367246427,2336.527406869722
"StarB_(478.75,786.03)",99,V462_sloan_r_60.000secs_00000254_red.fits,60963.23551295139,524.3665048620293,803.1846012128195,2537.079533965917
"StarB_(478.75,786.03)",100,V462_sloan_r_60.000secs_00000255_red.fits,60963.23621931713,523.8636085843777,802.084900822384,1640.0670314410645
"StarB_(478.75,786.03)",101,V462_sloan_r_60.000secs_00000256_red.fits,60963.23692585648,523.9999712390372,801.9906832553739,1992.0465000417726
"StarB_(478.75,786.03)",102,V462_sloan_r_60.000secs_00000257_red.fits,60963.237632199074,524.1212688941823,802.4017135229145,2478.5569491451547
"StarB_(478.75,786.03)",103,V462_sloan_r_60.000secs_00000258_red.fits,60963.23833866898,527.0036455410191,798.999536050663,2225.9048854700227
"StarB_(478.75,786.03)",104,V462_sloan_r_60.000secs_00000259_red.fits,60963.23904554398,524.0033967266585,802.006462918396,2275.5124075058943
"StarB_(478.75,786.03)",105,V462_sloan_r_60.000secs_00000260_red.fits,60963.23975159722,524.0094301977255,802.0073458408787,2104.2384254578355
"StarB_(478.75,786.03)",106,V462_sloan_r_60.000secs_00000261_red.fits,60963.24045761574,468.0408321536552,740.1081240204323,6461.923640115727
"StarB_(478.75,786.03)",107,V462_sloan_r_60.000secs_00000262_red.fits,60963.24116373843,477.6849318902046,740.1973085302419,5220.879982506127
"StarB_(478.75,786.03)",108,V462_sloan_r_60.000secs_00000263_red.fits,60963.24187012731,462.3914211994154,746.2564029550574,7973.230206279544
"StarB_(478.75,786.03)",109,V462_sloan_r_60.000secs_00000264_red.fits,60963.24257659722,451.2875623932495,744.6829860448602,9469.26268336357
"StarB_(478.75,786.03)",110,V462_sloan_r_60.000secs_00000265_red.fits,60963.24328321759,455.1152438719751,743.9371300872774,8396.585998463084
"StarB_(478.75,786.03)",111,V462_sloan_r_60.000secs_00000266_red.fits,60963.24399596065,477.0250095826383,740.1064777130633,5351.481148008971
"StarB_(478.75,786.03)",112,V462_sloan_r_60.000secs_00000267_red.fits,60963.244702511576,473.06738247954485,1008.2437394253423,1301.98915171816
"StarB_(478.75,786.03)",113,V462_sloan_r_60.000secs_00000268_red.fits,60963.24540930556,481.52735300988655,311.09317549781724,3063.976410862392
"StarB_(478.75,786.03)",114,V462_sloan_r_60.000secs_00000269_red.fits,60963.24611542824,467.00011800761894,749.0020914321931,7680.276850814589
"StarB_(478.75,786.03)",115,V462_sloan_r_60.000secs_00000270_red.fits,60963.246821747685,460.00006709810435,756.0000153043648,7755.766771076082
"StarB_(478.75,786.03)",116,V462_sloan_r_60.000secs_00000271_red.fits,60963.247528541666,471.6290935622563,737.9650553377973,5989.846818330275
"StarB_(478.75,786.03)",117,V462_sloan_r_60.000secs_00000272_red.fits,60963.24823503472,484.30663682363,760.8388709413701,7343.190426778863
"StarB_(478.75,786.03)",118,V462_sloan_r_60.000secs_00000273_red.fits,60963.24894168982,501.77519205492223,755.9550843581128,7221.159323923225
"StarB_(478.75,786.03)",119,V462_sloan_r_60.000secs_00000274_red.fits,60963.249647743054,480.48912952431857,765.2229846193871,5596.39518541476
"StarB_(478.75,786.03)",120,V462_sloan_r_60.000secs_00000275_red.fits,60963.25035423611,462.97196468671814,752.9715451386517,7181.155987523326
"StarB_(478.75,786.03)",121,V462_sloan_r_60.000secs_00000276_red.fits,60963.25106126157,452.4366339695297,739.1037014746512,2968.609872642791
"StarB_(478.75,786.03)",122,V462_sloan_r_60.000secs_00000277_red.fits,60963.25176775463,482.9941637408026,766.9975528481323,3481.281614923859
"StarB_(478.75,786.03)",123,V462_sloan_r_60.000secs_00000278_red.fits,60963.252473912034,524.6986970257637,804.3564547095812,1778.3271512995846
"StarB_(478.75,786.03)",124,V462_sloan_r_60.000secs_00000279_red.fits,60963.2531800463,524.013832007341,802.0110185760573,2147.098960983968
"StarB_(478.75,786.03)",125,V462_sloan_r_60.000secs_00000280_red.fits,60963.25389166667,523.9842643062642,802.048656958757,1695.114470319347
"StarB_(478.75,786.03)",126,V462_sloan_r_60.000secs_00000281_red.fits,60963.25459866898,524.8382613088769,800.48148229343,1978.352494285941
"StarB_(478.75,786.03)",127,V462_sloan_r_60.000secs_00000282_red.fits,60963.25530483796,524.0197472469681,801.9748046916274,2418.5367012092747
"StarB_(478.75,786.03)",128,V462_sloan_r_60.000secs_00000283_red.fits,60963.25601138889,526.9916182318535,799.003647246756,2222.0189688564997
"StarB_(478.75,786.03)",129,V462_sloan_r_60.000secs_00000284_red.fits,60963.25671810185,511.7139911156805,775.839930691169,2871.3638878176143
"StarB_(478.75,786.03)",130,V462_sloan_r_60.000secs_00000285_red.fits,60963.25742434028,478.02164750207413,775.9176340563265,5361.868384876036
"StarB_(478.75,786.03)",131,V462_sloan_r_60.000secs_00000286_red.fits,60963.258130462964,473.9390076779152,781.1210101442779,3998.0418495332333
"StarB_(478.75,786.03)",132,V462_sloan_r_60.000secs_00000287_red.fits,60963.258836875,470.8248772332554,782.3781940961686,5157.812945499349
"StarB_(478.75,786.03)",133,V462_sloan_r_60.000secs_00000288_red.fits,60963.25954299769,478.9020391864783,784.6390241549508,5559.933359961151
"StarB_(478.75,786.03)",134,V462_sloan_r_60.000secs_00000289_red.fits,60963.26024939815,499.67305664709255,787.3272377929492,5553.745811025345
"StarB_(478.75,786.03)",135,V462_sloan_r_60.000secs_00000290_red.fits,60963.26095546296,530.0267928785707,911.8901790325547,749.6852499616837
"StarB_(478.75,786.03)",136,V462_sloan_r_60.000secs_00000291_red.fits,60963.261661655095,472.6974026164671,792.2332196433057,7312.113969623635
"StarB_(478.75,786.03)",137,V462_sloan_r_60.000secs_00000292_red.fits,60963.262368171294,470.77544015261196,790.65418641318,6746.625560685125
"StarB_(478.75,786.03)",138,V462_sloan_r_60.000secs_00000293_red.fits,60963.26307436343,472.9534996600236,796.7504604197248,9644.130329854741
"StarB_(478.75,786.03)",139,V462_sloan_r_60.000secs_00000294_red.fits,60963.26378707176,476.6190779149478,610.3029438795961,2283.2030631764837
"StarB_(478.75,786.03)",140,V462_sloan_r_60.000secs_00000295_red.fits,60963.264493877316,496.9330561494762,806.2697289735464,8380.933352611191
"StarB_(478.75,786.03)",141,V462_sloan_r_60.000secs_00000296_red.fits,60963.26520025463,484.004008187929,808.0014248174417,6560.252930367146
"StarB_(478.75,786.03)",142,V462_sloan_r_60.000secs_00000297_red.fits,60963.26590672454,481.00073300874084,810.9853885698614,4508.8408130362395
"StarB_(478.75,786.03)",143,V462_sloan_r_60.000secs_00000298_red.fits,60963.266613402775,481.0699935331845,811.2920552244841,3209.5221064877824
"StarB_(478.75,786.03)",144,V462_sloan_r_60.000secs_00000299_red.fits,60963.26731978009,481.7019643627819,812.0321616021045,4537.774615757847
"StarB_(478.75,786.03)",145,V462_sloan_r_60.000secs_00000300_red.fits,60963.268026412035,526.9994717858426,798.9966851891419,2465.851343268054
"StarB_(478.75,786.03)",146,V462_sloan_r_60.000secs_00000301_red.fits,60963.26873297454,527.0326398173605,799.0433428824462,2949.152483569849
"StarB_(478.75,786.03)",147,V462_sloan_r_60.000secs_00000302_red.fits,60963.26943943287,483.99975070181506,808.0020401238622,5863.529393000606
"StarB_(478.75,786.03)",148,V462_sloan_r_60.000secs_00000303_red.fits,60963.27014597222,477.6057885569982,821.0171768299783,5935.893550777024
"StarB_(478.75,786.03)",149,V462_sloan_r_60.000secs_00000304_red.fits,60963.27085274306,482.52281326262505,845.152011767608,3390.0492024632786
"StarB_(478.75,786.03)",150,V462_sloan_r_60.000secs_00000305_red.fits,60963.271559050925,501.8207693374712,821.2259978969117,5576.916496953011
"StarB_(478.75,786.03)",151,V462_sloan_r_60.000secs_00000306_red.fits,60963.272265162035,691.5224416246263,755.4549952106341,271.1072423586123
"StarB_(478.75,786.03)",152,V462_sloan_r_60.000secs_00000307_red.fits,60963.27297211806,523.8850906029486,802.1465337638317,1958.884001866234
"StarB_(478.75,786.03)",153,V462_sloan_r_60.000secs_00000308_red.fits,60963.2736834838,524.0033558934939,802.0035505239057,2355.441026698345
"StarB_(478.75,786.03)",154,V462_sloan_r_60.000secs_00000309_red.fits,60963.27438993056,524.0110426246033,802.0286882636273,2482.1625530153
"StarB_(478.75,786.03)",155,V462_sloan_r_60.000secs_00000310_red.fits,60963.27509689815,523.8587357260118,802.1803317123928,2315.900293866237
"StarB_(478.75,786.03)",156,V462_sloan_r_60.000secs_00000311_red.fits,60963.27580357639,524.4149397168628,803.3895243491738,2314.400965556717
"StarB_(478.75,786.03)",157,V462_sloan_r_60.000secs_00000312_red.fits,60963.27651078704,524.8139789693969,804.9529245262115,2426.1884036347974
"StarB_(478.75,786.03)",158,V462_sloan_r_60.000secs_00000313_red.fits,60963.277217476854,481.5919871690734,767.2676379971625,2817.690135841078
"StarB_(478.75,786.03)",159,V462_sloan_r_60.000secs_00000314_red.fits,60963.277923773145,524.1454223927968,802.4850709636104,2576.3853395259075
"StarB_(478.75,786.03)",160,V462_sloan_r_60.000secs_00000315_red.fits,60963.27863059028,524.0027539714365,801.9989277267903,2072.5672836778967
"StarB_(478.75,786.03)",161,V462_sloan_r_60.000secs_00000316_red.fits,60963.27933664352,523.9653675194733,802.0623323498859,2202.4255174361633
"StarB_(478.75,786.03)",162,V462_sloan_r_60.000secs_00000317_red.fits,60963.28004333333,523.9935152541545,801.9790094373715,2283.0306512876696
"StarB_(478.75,786.03)",163,V462_sloan_r_60.000secs_00000318_red.fits,60963.28074997685,466.89737263838157,812.5802248989796,3552.886030097743
"StarB_(478.75,786.03)",164,V462_sloan_r_60.000secs_00000319_red.fits,60963.28145686343,524.7079286952268,804.3664050295308,2347.6861889974152
"StarB_(478.75,786.03)",165,V462_sloan_r_60.000secs_00000320_red.fits,60963.28216328704,525.0139853328876,801.0429179308237,2205.168286178274
